province,electorialDistrictNumber,party,points
ชลบุรี,7,สังคมประชาธิปไตยไทย,164
ชลบุรี,7,ไทยรุ่งเรือง,148
ชลบุรี,7,พลังปวงชนไทย,137
ชลบุรี,7,ประชานิยม,136
ชลบุรี,7,ไทรักธรรม,129
ชลบุรี,7,พลังศรัทธา,117
ชลบุรี,7,พลเมืองไทย,115
ชลบุรี,7,ครูไทยเพื่อประชาชน,104
ชลบุรี,7,ประชาชนปฏิรูป,64
ชลบุรี,7,ผึ้งหลวง,55
ชลบุรี,8,พลังประชารัฐ,33967
ชลบุรี,8,ก้าวไกล,25874
ชลบุรี,8,เสรีรวมไทย,5865
ชลบุรี,8,ประชาธิปัตย์,5755
ชลบุรี,8,ภูมิใจไทย,2998
ชลบุรี,8,เพื่อชาติ,2518
ชลบุรี,8,เศรษฐกิจใหม่,2313
ชลบุรี,8,ชาติพัฒนา,489
ชลบุรี,8,รักษ์ผืนป่าประเทศไทย,389
ชลบุรี,8,ไทยศรีวิไลย์,353
ชลบุรี,8,ชาติไทยพัฒนา,332
ชลบุรี,8,รวมพลังประชาชาติไทย,322
ชลบุรี,8,พลังชาติไทย,276
ชลบุรี,8,พลเมืองไทย,170
ชลบุรี,8,สังคมประชาธิปไตยไทย,163
ชลบุรี,8,ประชาชนปฏิรูป,157
ชลบุรี,8,พลังท้องถิ่นไท,134
ชลบุรี,8,ประชานิยม,126
ชลบุรี,8,ครูไทยเพื่อประชาชน,112
ชลบุรี,8,ผึ้งหลวง,109
ชลบุรี,8,พลังประชาธิปไตย,81
ชลบุรี,8,ไทรักธรรม,80
ชลบุรี,8,พลังปวงชนไทย,63
ชลบุรี,8,ไทยรุ่งเรือง,59
ชลบุรี,8,ประชาภิวัฒน์,53
ชัยนาท,1,พลังประชารัฐ,44104
ชัยนาท,1,เพื่อไทย,22916
ชัยนาท,1,ก้าวไกล,15144
ชัยนาท,1,ประชาธิปัตย์,5143
ชัยนาท,1,เสรีรวมไทย,1752
ชัยนาท,1,ภูมิใจไทย,1267
ชัยนาท,1,ประชาภิวัฒน์,647
ชัยนาท,1,ไทยศรีวิไลย์,488
ชัยนาท,1,รวมพลังประชาชาติไทย,487
ชัยนาท,1,ประชาชาติ,482
ชัยนาท,1,เพื่อชาติ,466
ชัยนาท,1,ประชาชนปฏิรูป,299
ชัยนาท,1,พลังท้องถิ่นไท,256
ชัยนาท,1,ชาติไทยพัฒนา,222
ชัยนาท,1,ประชานิยม,190
ชัยนาท,1,พลังปวงชนไทย,166
ชัยนาท,1,พลังชาติไทย,150
ชัยนาท,1,รักษ์ผืนป่าประเทศไทย,148
ชัยนาท,1,เครือข่ายชาวนาแห่งประเทศไทย,109
ชัยนาท,1,พลังไทยดี,105
ชัยนาท,1,ประชาไทย,78
ชัยนาท,1,แผ่นดินธรรม,68
ชัยนาท,1,ภูมิพลังเกษตรกรไทย,56
ชัยนาท,1,พลเมืองไทย,31
ชัยนาท,1,ไทยรักษาชาติ,0
ชัยนาท,1,เพื่อนไทย,0
ชัยนาท,1,เศรษฐกิจใหม่,0
ชัยนาท,1,พลังประชาธิปไตย,0
ชัยนาท,2,พลังประชารัฐ,48505
ชัยนาท,2,ก้าวไกล,27592
ชัยนาท,2,ประชาธิปัตย์,4642
ชัยนาท,2,ภูมิใจไทย,3188
ชัยนาท,2,เสรีรวมไทย,2771
ชัยนาท,2,พลังประชาธิปไตย,776
ชัยนาท,2,เศรษฐกิจใหม่,663
ชัยนาท,2,พลังท้องถิ่นไท,590
ชัยนาท,2,ชาติพัฒนา,574
ชัยนาท,2,พลังชาติไทย,533
ชัยนาท,2,รวมพลังประชาชาติไทย,371
ชัยนาท,2,แผ่นดินธรรม,319
ชัยนาท,2,ชาติไทยพัฒนา,310
ชัยนาท,2,ประชาภิวัฒน์,277
ชัยนาท,2,เครือข่ายชาวนาแห่งประเทศไทย,273
ชัยนาท,2,ประชาชนปฏิรูป,193
ชัยนาท,2,ไทยศรีวิไลย์,192
ชัยนาท,2,ประชานิยม,189
ชัยนาท,2,รักษ์ผืนป่าประเทศไทย,166
ชัยนาท,2,พลังไทยดี,132
ชัยนาท,2,พลเมืองไทย,36
ชัยนาท,2,เพื่อชาติ,0
ชัยนาท,2,ไทยรักษาชาติ,0
ชัยนาท,2,เพื่อนไทย,0
ชัยภูมิ,1,เพื่อไทย,38481
ชัยภูมิ,1,พลังประชารัฐ,17463
ชัยภูมิ,1,ภูมิใจไทย,15469
ชัยภูมิ,1,ก้าวไกล,13715
ชัยภูมิ,1,ประชาธิปัตย์,5231
ชัยภูมิ,1,เสรีรวมไทย,1324
ชัยภูมิ,1,เศรษฐกิจใหม่,1086
ชัยภูมิ,1,เพื่อแผ่นดิน,773
ชัยภูมิ,1,ชาติพัฒนา,680
ชัยภูมิ,1,ประชาชาติ,621
ชัยภูมิ,1,เพื่อชาติ,579
ชัยภูมิ,1,พลังท้องถิ่นไท,541
ชัยภูมิ,1,พลังไทยรักไทย,422
ชัยภูมิ,1,พลังแรงงานไทย,328
ชัยภูมิ,1,ไทรักธรรม,279
ชัยภูมิ,1,ทางเลือกใหม่,262
ชัยภูมิ,1,รวมพลังประชาชาติไทย,239
ชัยภูมิ,1,สยามพัฒนา,216
ชัยภูมิ,1,ประชาภิวัฒน์,198
ชัยภูมิ,1,ประชานิยม,187
ชัยภูมิ,1,ชาติไทยพัฒนา,150
ชัยภูมิ,1,พลังชาติไทย,97
ชัยภูมิ,1,รักษ์ผืนป่าประเทศไทย,94
ชัยภูมิ,1,พลังรัก,94
ชัยภูมิ,1,ประชาธิปไตยใหม่,82
ชัยภูมิ,1,ไทยธรรม,80
ชัยภูมิ,1,มหาชน,80
ชัยภูมิ,1,ประชาไทย,78
ชัยภูมิ,1,ผึ้งหลวง,67
ชัยภูมิ,1,พลังประชาธิปไตย,66
ชัยภูมิ,1,ประชากรไทย,58
ชัยภูมิ,1,พลังปวงชนไทย,56
ชัยภูมิ,1,ประชาชนปฏิรูป,46
ชัยภูมิ,1,ประชาธรรมไทย,24
ชัยภูมิ,1,เพื่อคนไทย,0
ชัยภูมิ,1,เพื่อนไทย,0
ชัยภูมิ,1,กลาง,0
ชัยภูมิ,1,ครูไทยเพื่อประชาชน,0
ชัยภูมิ,1,ไทยรักษาชาติ,0
ชัยภูมิ,2,พลังประชารัฐ,33614
ชัยภูมิ,2,เพื่อไทย,31990
ชัยภูมิ,2,ภูมิใจไทย,12688
ชัยภูมิ,2,ก้าวไกล,9866
ชัยภูมิ,2,รักษ์ผืนป่าประเทศไทย,6363
ชัยภูมิ,2,ประชาธิปัตย์,1770
ชัยภูมิ,2,เสรีรวมไทย,1078
ชัยภูมิ,2,เพื่อชาติ,1051
ชัยภูมิ,2,พลังปวงชนไทย,751
ชัยภูมิ,2,ทางเลือกใหม่,553
