province,electorialDistrictNumber,party,points
นครพนม,4,ประชาธิปัตย์,858
นครพนม,4,พลเมืองไทย,793
นครพนม,4,พลังปวงชนไทย,609
นครพนม,4,ประชานิยม,409
นครพนม,4,เศรษฐกิจใหม่,256
นครพนม,4,พลังธรรมใหม่,244
นครพนม,4,ประชาภิวัฒน์,229
นครพนม,4,ไทยศรีวิไลย์,227
นครพนม,4,พลังท้องถิ่นไท,163
นครพนม,4,ประชาธิปไตยใหม่,136
นครพนม,4,เพื่อชาติ,117
นครพนม,4,รักษ์ผืนป่าประเทศไทย,110
นครพนม,4,รวมใจไทย,100
นครพนม,4,รวมพลังประชาชาติไทย,97
นครพนม,4,ชาติไทยพัฒนา,92
นครพนม,4,พลังชาติไทย,84
นครพนม,4,พลังประชาธิปไตย,77
นครพนม,4,ครูไทยเพื่อประชาชน,74
นครพนม,4,ประชาชนปฏิรูป,72
นครพนม,4,ชาติพัฒนากล้า,69
นครพนม,4,พลังสังคม,42
นครพนม,4,ไทรักธรรม,36
นครพนม,4,เพื่อแผ่นดิน,33
นครพนม,4,ประชาธรรมไทย,26
นครพนม,4,พลังแผ่นดินทอง,19
นครราชสีมา,1,พลังประชารัฐ,25982
นครราชสีมา,1,ก้าวไกล,23855
นครราชสีมา,1,เพื่อไทย,15990
นครราชสีมา,1,ชาติพัฒนากล้า,15526
นครราชสีมา,1,ภูมิใจไทย,11108
นครราชสีมา,1,ประชาธิปัตย์,3202
นครราชสีมา,1,เศรษฐกิจใหม่,3090
นครราชสีมา,1,เสรีรวมไทย,2421
นครราชสีมา,1,รวมพลังประชาชาติไทย,1062
นครราชสีมา,1,ชาติไทยพัฒนา,528
นครราชสีมา,1,รักษ์ผืนป่าประเทศไทย,517
นครราชสีมา,1,เพื่อชาติ,387
นครราชสีมา,1,ประชานิยม,315
นครราชสีมา,1,ประชาชาติ,302
นครราชสีมา,1,ประชาภิวัฒน์,273
นครราชสีมา,1,ไทยศรีวิไลย์,258
นครราชสีมา,1,ประชาชนปฏิรูป,252
นครราชสีมา,1,ภราดรภาพ,145
นครราชสีมา,1,พลังไทยรักไทย,141
นครราชสีมา,1,ไทยธรรม,140
นครราชสีมา,1,พลังประชาธิปไตย,115
นครราชสีมา,1,พลังท้องถิ่นไท,107
นครราชสีมา,1,ครูไทยเพื่อประชาชน,103
นครราชสีมา,1,ผึ้งหลวง,101
นครราชสีมา,1,กรีน,81
นครราชสีมา,1,พลังสังคม,73
นครราชสีมา,1,ประชาธรรมไทย,73
นครราชสีมา,1,พลังชาติไทย,71
นครราชสีมา,1,ประชาไทย,69
นครราชสีมา,1,พลังไทสร้างชาติ,61
นครราชสีมา,1,รวมใจไทย,44
นครราชสีมา,1,เพื่อแผ่นดิน,43
นครราชสีมา,1,ไทรักธรรม,37
นครราชสีมา,1,พลังปวงชนไทย,26
นครราชสีมา,1,พลังแผ่นดินทอง,21
นครราชสีมา,1,พลังศรัทธา,21
นครราชสีมา,1,ภาคีเครือข่ายไทย,6
นครราชสีมา,2,ชาติพัฒนากล้า,28216
นครราชสีมา,2,ก้าวไกล,25316
นครราชสีมา,2,พลังประชารัฐ,24518
นครราชสีมา,2,เพื่อไทย,18979
นครราชสีมา,2,ภูมิใจไทย,3423
นครราชสีมา,2,ประชาธิปัตย์,2897
นครราชสีมา,2,เสรีรวมไทย,2808
นครราชสีมา,2,ประชาชาติ,564
นครราชสีมา,2,รวมพลังประชาชาติไทย,520
นครราชสีมา,2,ชาติไทยพัฒนา,458
นครราชสีมา,2,พลังไทยรักไทย,428
นครราชสีมา,2,รวมใจไทย,418
นครราชสีมา,2,รักษ์ผืนป่าประเทศไทย,355
นครราชสีมา,2,ไทยศรีวิไลย์,300
นครราชสีมา,2,พลังชาติไทย,290
นครราชสีมา,2,เพื่อชาติ,255
นครราชสีมา,2,ครูไทยเพื่อประชาชน,225
นครราชสีมา,2,ประชานิยม,213
นครราชสีมา,2,ประชาชนปฏิรูป,206
นครราชสีมา,2,ประชาภิวัฒน์,176
นครราชสีมา,2,พลังท้องถิ่นไท,159
นครราชสีมา,2,ความหวังใหม่,147
นครราชสีมา,2,ไทยธรรม,139
นครราชสีมา,2,กรีน,131
นครราชสีมา,2,ประชาธิปไตยใหม่,89
นครราชสีมา,2,พลังไทสร้างชาติ,83
